Name,Address,BranchType,LayerType,WorkingTime,Latitude,Longitude,latitude,longitude
CRM PGD Chợ Gạo,"294 DƯỜNG 3/2, THỊ TRẤN CHỢ GẠO , Huyện Chợ Gạo, Tỉnh Tiền Giang",ATM,ATM,,10.354040145874023,106.46078491210938,,
ATM PGD Hà Huy Tập,"Số 177, Đường Hà Huy Tập, Phường Hà Huy Tập, TP Vinh, Tỉnh Nghệ An",ATM,ATM,,18.69346809387207,105.67765045166016,,
ATM PGD Hải Châu,"Số 40-42, Đường Hùng Vương, Phường Hải Châu, Quận Hải Châu, TP Đà Nẵng",ATM,ATM,,16.06875991821289,108.22380065917969,,
CRM BIDV Đà Nẵng,"Số 90, Đường Nguyễn Chí Thanh, Phường Hải Châu, Quận Hải Châu, TP Đà Nẵng",ATM,ATM,,16.070680618286133,108.22109985351562,,
ATM BIDV Đà Nẵng,"Số 90 Nguyễn Chí Thanh, Phường Hải Châu, Quận Hải Châu, TP Đà Nẵng",ATM,ATM,,16.070680618286133,108.22109985351562,,
ATM PGD Hồng Bàng,"Số 743, Đường Hồng Bàng, Phường 2, Quận 6, TP Hồ Chí Minh",ATM,ATM,,10.753680229187012,106.6458969116211,,
ATM PGD Quận 11,"Số 98-100-102, Đường Tạ Uyên, Phường 7, Quận 11, TP Hồ Chí Minh",ATM,ATM,,10.757929801940918,106.65360260009766,,
ATM BIDV Trà Vinh,"Số 2B Lê Thánh Tôn, Phường 3, TP.Trà Vinh, Trà Vinh",ATM,ATM,,9.936477661132812,106.33879852294922,,
CRM BIDV PGD Quyết Thắng ,"Số 248, Đường Cách Mạng Tháng Tám, Khu phố 7, Phường Trung Dũng, TP Biên Hoà, Tỉnh Đồng Nai",ATM,ATM,,10.947420120239258,106.81639862060547,,
ATM BIDV PGD Quyết Thắng,"Số 248, Đường Cách Mạng Tháng Tám, Khu phố 7, Phường Trung Dũng, TP Biên Hoà, Tỉnh Đồng Nai",ATM,ATM,,10.947420120239258,106.81639862060547,,
ATM BIDV Biên Hòa,"304 - 306 Đường Võ Thị Sáu, Khu Phố 7, Phường Thống Nhất, TP Biên Hoà, Tỉnh Đồng Nai",ATM,ATM,,10.947810173034668,106.83219909667969,,
ATM PGD Quận 9,"Số 98-100, Đường Lê Văn Việt, Phường Hiệp Phú, TP Thủ Đức, TP Hồ Chí Minh",ATM,ATM,,10.846739768981934,106.77739715576172,,
ATM PGD Quận 9,"Số 98-100, Đường Lê Văn Việt, Phường Hiệp Phú, TP Thủ Đức, TP Hồ Chí Minh",ATM,ATM,,10.846739768981934,106.77739715576172,,
ATM Trường Đại học Sư phạm Kỹ thuật Tp.HCM,"01 - Võ Văn Ngân, Phường Bình Thọ, Thủ Đức, Hồ Chí Minh",ATM,ATM,,10.849720001220703,106.77169799804688,,
CRM BIDV Đông Sài Gòn,"Số 23A và 25, Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức, TP Hồ Chí Minh",ATM,ATM,,10.840729713439941,106.76509857177734,,
ATM BIDV Đông Sài Gòn,"Số 23A và 25, Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức, TP Hồ Chí Minh",ATM,ATM,,10.840729713439941,106.76509857177734,,
ATM KCX Linh Trung 1,"Nhà điều hành KCN - KCX Sài Gòn Linh Trung, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",ATM,ATM,,10.87073040008545,106.7686996459961,,
ATM KCX Linh Trung 1,"Nhà điều hành KCN - KCX Sài Gòn Linh Trung, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",ATM,ATM,,10.87073040008545,106.7686996459961,,
ATM KCX Linh Trung 1,"Nhà điều hành KCN - KCX Sài Gòn Linh Trung, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",ATM,ATM,,10.87073040008545,106.7686996459961,,
ATM Thư Viện Trung Tâm Nhà Điều hành Đại học Quốc Gia Tp.HCM,"Thư Viện Trung Tâm Nhà ĐHĐHQG, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",ATM,ATM,,10.8714599609375,106.79180145263672,,
ATM Trường ĐHNL TPHCM,"Trường ĐHNL, KP6, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",ATM,ATM,,10.87183952331543,106.79190063476562,,
ATM Trường ĐHNL TPHCM,"Trường ĐHNL, KP6, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",ATM,ATM,,10.87183952331543,106.79190063476562,,
ATM Trường ĐHNL TPHCM,"Trường ĐHNL, KP6, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",ATM,ATM,,10.87183952331543,106.79190063476562,,
CRM BIDV Bình Chánh,"Tầng trệt Tòa nhà Hoàng Tháp Plaza, Lô 6-7, Đường 9A, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",ATM,ATM,,10.731430053710938,106.68689727783203,,
ATM BIDV Bình Chánh,"Tầng trệt Tòa nhà Hoàng Tháp, Lô 6-7 Đường 9A, KDC Trung Sơn, xã Bình Hưng, Huyện Bình Chánh. Thành phố Hồ Chí Minh",ATM,ATM,,10.73958969116211,106.68939971923828,,
ATM PGD Huỳnh Văn Bánh,"Số 262, Huỳnh Văn Bánh , Phường 11, Quận Phú Nhuận, TP Hồ Chí Minh",ATM,ATM,,10.791877746582031,106.67467498779297,,
ATM 24 HÀNG HÀNH,"Số 24 phố Hàng Hành, Phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",ATM,ATM,,21.030900955200195,105.84931182861328,,
ATM PGD Xuân Bình,"04 Đường Hùng Vương, Phường Xuân Bình, Thành phố Long Khánh, Đồng Nai",ATM,ATM,,10.937159538269043,107.2405014038086,,
ATM Thống Nhất,"Trung tâm Hành Chánh huyện Thống Nhất, Xã Xuân Thạnh, Thống Nhất, Đồng Nai",ATM,ATM,,10.949223518371582,107.14501953125,,
ATM PGD Trảng Dài,"L2-24, L2-25, Khu Phố 5, Phường Trảng Dài, TP Biên Hoà, Tỉnh Đồng Nai",ATM,ATM,,10.986589431762695,106.8694076538086,,
ATM PGD Thống Nhất,"Trung tâm hành chính huyện, Xã Xuân Thạnh, Huyện Thống Nhất, Đồng Nai",ATM,ATM,,10.949370384216309,107.14510345458984,,
ATM PGD ANH SON,"Tổ dân phố 2, Thị trấn Anh Sơn, Huyện Anh Sơn, Tỉnh Nghệ An",ATM,ATM,,18.932029724121094,105.08300018310547,,
ATM BIDV Phủ Diễn,"Khối 4, Thị trấn Diễn Thành, Huyện Diễn Châu, Tỉnh Nghệ An",ATM,ATM,,18.9760799407959,105.60060119628906,,
CRM BIDV Phủ Diễn,"Khối 4, Thị trấn Diễn Thành, Huyện Diễn Châu, Tỉnh Nghệ An",ATM,ATM,,18.97610092163086,105.60060119628906,,
ATM PGD Yên Thành,"Khối 3, Thị trấn Hoa Thành, Huyện Yên Thành, Tỉnh Nghệ An",ATM,ATM,,18.99888038635254,105.47599792480469,,
ATM PGD Trảng Bom,"1736 QL1A, Ấp Tân Bắc, Xã Bình Minh, Huyện Trảng Bom, Tỉnh Đồng Nai",ATM,ATM,,10.953840255737305,106.96990203857422,,
ATM PGD Kiến An,"Số 01, Phố Trần Tất Văn, Phường Bắc Hà, Quận Kiến An, TP Hải Phòng",ATM,ATM,,20.80190086364746,106.62570190429688,,
ATM Ký túc xá ĐHQG TP HCM  khu A,"Ký Túc Xá Đại Học Quốc Gia TPHCM - khu A, p. Đông Hòa, TP Thủ Đức, TP Hồ Chí Minh",ATM,ATM,,10.878399848937988,106.806396484375,,
ATM PGD Thành Phố Mới,"Đường DT742, Phường Phú Chánh, TP Tân Uyên, Tỉnh Bình Dương",ATM,ATM,,11.073160171508789,106.697998046875,,
ATM PGD Thành Phố Mới,"Đường DT742, Phường Phú Chánh, Tân Uyên, Bình Dương",ATM,ATM,,11.073160171508789,106.697998046875,,
CRM+ BIDV Quảng Bình,"Số 189 Hữu Nghị, Phường Nam Lý, Đồng Hới, Quảng Bình",ATM,ATM,,17.470096588134766,106.60816192626953,,
ATM PGD Đồng Hới,"Số 46, Đường Quang Trung, Phường Hải Đình, Thành phố Đồng Hới, Quảng Bình",ATM,ATM,,17.464406967163086,106.6236572265625,,
ATM PGD Đồng Sơn,"129 Lý Thái Tổ, Đường Lý Thái Tổ, Phường Bắc Nghĩa, TP Đồng Hới, Tỉnh Quảng Bình",ATM,ATM,,17.44412612915039,106.59125518798828,,
ATM PGD Thanh Chương,"Khối 2A, Thị trấn Dùng, Huyện Thanh Chương, Tỉnh Nghệ An",ATM,ATM,,18.785749435424805,105.33360290527344,,
ATM PGD Chau Thanh,"Khu phố Tân Phú, Thị trấn Tân Hiệp, Huyện Châu Thành, Tỉnh Tiền Giang",ATM,ATM,,10.462579727172852,106.34929656982422,,
ATM PGD Chau Thanh,"Khu phố Tân Phú, Thị trấn Tân Hiệp, Huyện Châu Thành, Tỉnh Tiền Giang",ATM,ATM,,10.40093994140625,106.22869873046875,,
ATM PGD Lục Ngạn,"Số 736, Đường Thân Cảnh Phúc, Thị trấn Chũ, Huyện Lục Ngạn, Tỉnh Bắc Giang",ATM,ATM,,21.375629425048828,106.5740966796875,,
ATM PGD Nguyễn Đáng,"Số 457, Đường Nguyễn Đáng, Phường 3, TP Trà Vinh, Tỉnh Trà Vinh",ATM,ATM,,9.924201965332031,106.33910369873047,,
ATM BIDV Trà Vinh,"Số 2B, Đường Lê Thánh Tôn, Phường 3, Thành phố Trà Vinh, Trà Vinh",ATM,ATM,,9.936570167541504,106.33889770507812,,
CRM BIDV Trà Vinh,"Số 2B, Đường Lê Thánh Tôn, Phường 3, Thành phố Trà Vinh, Trà Vinh",ATM,ATM,,9.936570167541504,106.33894348144531,,
ATM Nhà văn hóa KP Mỹ Tân,"Nhà văn hóa KP Mỹ Tân, Phường 7, TP Bến Tre, Tỉnh Bến Tre",ATM,ATM,,10.238670349121094,106.3760986328125,,
ATM PGD Giồng Trôm,"Số 729, Ấp 5, Xã Bình Thành, Huyện Giồng Trôm, Tỉnh Bến Tre",ATM,ATM,,10.147769927978516,106.506103515625,,
CRM BIDV Bên Tre,"Số 21, Đại lộ Đồng Khởi, Phường An Hội, Bến Tre, Bến Tre",ATM,ATM,,10.238670349121094,106.3760986328125,,
ATM Trụ sở Chi nhánh Bến Tre,"Số 21, Đại lộ Đồng Khởi, Phường An Hội, Bến Tre, Bến Tre",ATM,ATM,,10.238670349121094,106.3760986328125,,
ATM BIDV Bến Tre,"Số 21, Đại lộ Đồng Khởi, Phường An Hội, Bến Tre, Bến Tre",ATM,ATM,,10.238670349121094,106.3760986328125,,
ATM BIDV Bến Tre,"Số 21, Đại lộ Đồng Khởi, Phường An Hội, Bến Tre, Bến Tre",ATM,ATM,,10.238670349121094,106.3760986328125,,
ATM BIDV Bến Tre,"Số 21, Đại lộ Đồng Khởi, Phường An Hội, Bến Tre, Bến Tre",ATM,ATM,,10.238670349121094,106.3760986328125,,
CRM PGD Mỏ Cày Nam,"Số 132A, Đường Lê Lai, Quốc lộ 60, Khu phố 2, Thị trấn Mỏ Cày, Huyện Mỏ Cày Nam, Bến Tre",ATM,ATM,,10.129469871520996,106.33350372314453,,
ATM PGD Bình Đại,"Ấp Bình Thuận, Thị trấn Bình Đại, Huyện Bình Đại, Bến Tre",ATM,ATM,,10.180740356445312,106.68720245361328,,
ATM KCN An Hiệp,"KCN An Hiệp, xã An Hiệp, Huyện Châu Thành, Tỉnh Bến Tre",ATM,ATM,,10.271050453186035,106.28299713134766,,
ATM UBND Huyện Châu Thành,"8924+CR3, Quốc lộ 60, Phú An Hòa, Huyện Châu Thành, Tỉnh Bến Tre",ATM,ATM,,10.3014497756958,106.35749816894531,,
ATM KCN Giao Long,"Lô C3-C5, KCN Giao Long, xã An Phước, Huyện Châu Thành, Tỉnh Bến Tre",ATM,ATM,,10.299960136413574,106.39399719238281,,
ATM KCN Giao Long,"Lô C3-C5, KCN Giao Long, xã An Phước, Huyện Châu Thành, Tỉnh Bến Tre",ATM,ATM,,10.299960136413574,106.39399719238281,,
ATM PGD Đông Hải,"Ấp Diêm Điềm, Xã Điền Hải, Huyện Đông Hải, Bạc Liêu",ATM,ATM,,9.131682395935059,105.48983001708984,,
CRM PGD Cầu Đôi,"Số 232-234, Đường Hùng Vương, Phường Nhơn Bình, Thành phố Quy Nhơn, Bình Định",ATM,ATM,,13.789039611816406,109.19709777832031,,
ATM PGD Đống Đa,"Số 560 Trần Hưng Đạo, Phường Thị Nại, TP Quy Nhơn, Tỉnh Bình Định",ATM,ATM,,13.781479835510254,109.2217025756836,,
CRM BIDV Hồng Hà,"Tầng 1, 2, 3, Toà nhà số 2, Đường Tôn Thất Tùng, Phường Kim Liên, Quận Đống Đa, TP Hà Nội",ATM,ATM,,21.006080627441406,105.83090209960938,,
CRM BIDV Trường Sơn,"Số 316, Đường Nguyễn Thái Sơn, Phường 1, Quận Gò Vấp, TP Hồ Chí Minh",ATM,ATM,,10.82262897491455,106.68550872802734,,
CRM BIDV TRUNG SƠN THANH HÓA,"Số 117, Đường Trần Phú, Phường Ba Đình, Thị xã Bỉm Sơn, Thanh Hoá",ATM,ATM,,20.083669662475586,105.86190032958984,,
ATM PGD Phước Thạnh,"Số 840, Đường Phan Văn Khải, Ấp Phước Hưng, Xã Phước Thạnh, Huyện Củ Chi, TP Hồ Chí Minh",ATM,ATM,,11.005949974060059,106.4280014038086,,
ATM PGD Tây Bắc Củ Chi,"Số 419, Đường Phan Văn Khải, Ấp Thượng, Xã Tân Thông Hội, Huyện Củ Chi, TP Hồ Chí Minh",ATM,ATM,,10.960829734802246,106.50270080566406,,
ATM PGD Tân Phú Trung,"Số 269, Đường Phan Văn Khải, Ấp Giữa, Xã Tân Phú Trung, Huyện Củ Chi, TP Hồ Chí Minh",ATM,ATM,,10.938830375671387,106.54090118408203,,
CRM PGD Mỏ Cày,"Số 1198, Ấp Phú Quới, Xã Tân Hội, Huyện Mỏ Cày Nam, Bến Tre",ATM,ATM,,10.1074800491333,106.34040069580078,,
CRM+ Trụ sở BIDV Đông Hà Nội,"Số 46, Đường Cao Lỗ, Tổ 2, Thị trấn Đông Anh, Huyện Đông Anh, TP Hà Nội",ATM,ATM,,21.140600204467773,105.847900390625,,
ATM PGD Hàng Xanh,"Số 486B, Đường Điện Biên Phủ, Phường 19, Quận Bình Thạnh, TP Hồ Chí Minh",ATM,ATM,,10.801139831542969,106.7125015258789,,
CRM PGD Lý Thường Kiệt,"Số 33, Đường Lý Thường Kiệt, Phường 1, Thành phố Cao Lãnh, Đồng Tháp",ATM,ATM,,10.456669807434082,105.63690185546875,,
ATM UBND TP Bà Rịa (máy đôi),"220 Cách Mạng Tháng 8, Phường Phước Trung, TP Bà Rịa, Tỉnh Bà Rịa - Vũng Tàu",ATM,ATM,,10.497520446777344,107.16790008544922,,
ATM PGD Đại Từ,"Phố Chợ 1, Thị trấn Đại Từ, Huyện Đại Từ, Tỉnh Thái Nguyên",ATM,ATM,,21.63567352294922,105.6471176147461,,
ATM BIDV Phú Quốc,"Số 196, Đường Nguyễn Trung Trực, khu phố 11, Phường Dương Đông, TP Phú Quốc, Tỉnh Kiên Giang",ATM,ATM,,10.223153114318848,103.96788024902344,,
ATM PGD Phước Tỉnh 2 ,"Tổ 7, Ấp Lò Vôi, Xã Phước Hưng, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu",ATM,ATM,,10.417200088500977,107.21759796142578,,
ATM trường tiểu học Nguyễn Minh Khanh,"ấp Tây, Tỉnh lộ 52, Xã Hòa Long, Bà Rịa, Bà Rịa - Vũng Tàu",ATM,ATM,,10.520230293273926,107.19969940185547,,
CRM PGD Cẩm Lệ,"Số 282, đường Cách Mạng Tháng Tám, Phường Khuê Trung, Quận Cẩm Lệ, TP Đà Nẵng",ATM,ATM,,16.01719093322754,108.20500183105469,,
ATM BYD CN Hùng Vương,"Lô CN- 2A, Khu CN Phú Hà, Xã Hà Lộc, TX Phú Thọ, Tỉnh Phú Thọ",ATM,ATM,,21.421979904174805,105.22969818115234,,
CRM PGD Đoan Hùng- CN Hùng Vương,"Tiểu khu 2, Khu hành chính Tân Tiến, Thị trấn Đoan Hùng, Huyện Đoan Hùng, Phú Thọ",ATM,ATM,,21.630329132080078,105.18150329589844,,
ATM Cổng phụ UBND Thành phố.,"Cổng phụ UBND Thành phố - Đường Nguyễn Văn Trỗi, Phường Châu Cầu, TP Phủ Lý, Tỉnh Hà Nam",ATM,ATM,,20.539352416992188,105.914794921875,,
ATM Cổng phụ UBND Thành phố,"Cổng UBND Thành phố, Phường Châu Cầu, TP Phủ Lý, Tỉnh Hà Nam",ATM,ATM,,20.54564094543457,105.91780090332031,,
ATM PGD Phố Hiến,"Số 80, Đường Bãi Sậy, Phường Minh Khai, Thành phố Hưng Yên, Hưng Yên",ATM,ATM,,20.64759063720703,106.05329895019531,,
ATM Vũ Tông Phan,"Ô số 6 tầng 1 dự án Riverside Garden, số 349 đường Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, TP Hà Nội",ATM,ATM,,20.99070167541504,105.81426239013672,,
ATM PGD Gò Công,"10 A TRAN HUNG ĐAO, P.2, TX Gò Công, Tỉnh Tiền Giang",ATM,ATM,,10.36361026763916,106.67479705810547,,
ATM BỆNH VIỆN PHỤ SẢN TIỀN GIANG ,"Số 04 ĐƯỜNG HÙNG VƯƠNG , Phường 1, TP Mỹ Tho, Tỉnh Tiền Giang",ATM,ATM,,10.355077743530273,106.36416625976562,,
ATM PGD GÒ CÔNG ,"10A Đ ƯỜNG TRẦN HƯNG ĐẠO, PHƯỜNG 2, TX Gò Công, Tỉnh Tiền Giang",ATM,ATM,,10.363702774047852,106.67495727539062,,
ATM Trường Cao Đẳng Kỹ Thuật Công Nghệ Bà Rịa Vũng Tàu,"Khu phố Thanh Tân, Thị trấn Đất Đỏ, Huyện Long Đất, Tỉnh Bà Rịa - Vũng Tàu",ATM,ATM,,10.48717975616455,107.2583999633789,,
CRM PGD Hòa Phú,"Ô số 1, Lô 11, Khu đất dịch vụ, KCN Hoà Phú, Quốc lộ 1A, Xã Hoà Phú, Huyện Long Hồ, Vĩnh Long",ATM,ATM,,10.173139572143555,105.93379974365234,,
ATM BIDV Hải Phòng,"Số 68, Đường Điện Biên Phủ, Phường Minh Khai, Quận Hồng Bàng, TP Hải Phòng",ATM,ATM,,20.861719131469727,106.68229675292969,,
ATM PGD An Đồng,"Số 399, Đường Tôn Đức Thắng, Phường An Đồng, Huyện An Dương, TP Hải Phòng",ATM,ATM,,20.850170135498047,106.6583023071289,,
CRM BIDV PGD La Gi,"Số 158A, đường Lê Lợi, phường Phước Hội, TX La Gi, Tỉnh Bình Thuận",ATM,ATM,,10.659379959106445,107.77469635009766,,
CRM+ BIDV Bình Thuận,"Số 286A, Đường Trần Hưng Đạo, Phường Bình Hưng, Thành phố Phan Thiết, Bình Thuận",ATM,ATM,,10.927401542663574,108.10296630859375,,
ATM BIDV Bình Thuận,"Số 286A, Đường Trần Hưng Đạo, Phường Bình Hưng, Thành phố Phan Thiết, Bình Thuận",ATM,ATM,,10.927401542663574,108.10296630859375,,
ATM PGD Quận 12,"Số 7A &7A/3 đường Nguyễn Ảnh Thủ, phường Hiệp Thành, Quận 12, TP. Hồ Chí Minh",ATM,ATM,,10.876629829406738,106.64610290527344,,
ATM GOLD COAST,"01 Trần Hưng Đạo, Lộc Thọ, TP Nha Trang, Tỉnh Khánh Hoà",ATM,ATM,,12.245770454406738,109.1947021484375,,
ATM KHU CÔNG NGHIỆP DU LONG,"Quốc lộ 1A, Km 1540+598 , Xã Lợi Hải và Bắc Phong, Huyện Thuận Bắc, Tỉnh Ninh Thuận",ATM,ATM,,11.724113464355469,109.06230926513672,,
ATM Bưu điện Ninh Phước,"Quốc lộ 1, Thị Trấn Phước Dân, Huyện Ninh Phước, Tỉnh Ninh Thuận",ATM,ATM,,11.532058715820312,108.93863677978516,,
ATM Bưu điện Tháp chàm,"Số 72, Đường Minh Mạng, Phường Đô Vinh, TP Phan Rang - Tháp Chàm, Tỉnh Ninh Thuận",ATM,ATM,,11.594120025634766,108.95030212402344,,
ATM Bưu điện Tháp chàm,"72 đường Minh Mạng , Phường Đô Vinh, Phan Rang - Tháp Chàm, Ninh Thuận",ATM,ATM,,11.597399711608887,108.95120239257812,,
ATM TRUNG TÂM XÚC TIẾN THƯƠNG MẠI TỈNH NINH THUẬN,"60 đường 16 tháng 4, Phường Phủ Hà, TP Phan Rang - Tháp Chàm, Tỉnh Ninh Thuận",ATM,ATM,,11.599289894104004,108.94989776611328,,
ATM - TRUNG TÂM XÚC TIẾN ĐẦU TƯ THƯƠNG MẠI TỈNH NINH THUẬN,"59 đường 16 tháng 4, Phường Phủ Hà, TP Phan Rang - Tháp Chàm, Tỉnh Ninh Thuận",ATM,ATM,,11.599289894104004,108.94989776611328,,
ATM BIDV Móng Cái,"2C Đường Hùng Vương, Phường Trần Phú, TP Móng Cái, Tỉnh Quảng Ninh",ATM,ATM,,21.52907943725586,107.96900177001953,,
ATM BIDV Sông Hàn,"Số 129, Đường Lê Lợi, Phường Hải Châu, Quận Hải Châu, TP Đà Nẵng",ATM,ATM,,16.074499130249023,108.22000122070312,,
ATM KCN Quang Minh,"Lô 37, Khu Công nghiệp Quang Minh, Thị trấn Quang Minh, Mê Linh, Hà Nội",ATM,ATM,,21.195619583129883,105.76740264892578,,
ATM BIDV Quang Minh,"KM9, Cao tốc Bắc Thăng Long - Nội Bài, Quang Minh, Huyện Mê Linh, TP Hà Nội",ATM,ATM,,21.1920108795166,105.78099822998047,,
CRM Sân bay Nội Bài,"Sảnh A, tầng 1, nhà ga T1, Sân bay Quốc tế Nội Bài, Xã Phú Minh, Sóc Sơn, Hà Nội",ATM,ATM,,21.215129852294922,105.802001953125,,
ATM Trụ sở cảng hàng không quốc tế Nội Bài,"Trụ sở cảng hàng không quốc tế Nội Bài, Xã Phú Minh, Sóc Sơn, Hà Nội",ATM,ATM,,21.209789276123047,105.8114013671875,,
ATM Cảng hàng không Quốc Tế Nội Bài,"Sảnh A1, tầng 1, nhà ga T2, Sân bay Quốc tế Nội Bài, Xã Phú Cường, Sóc Sơn, Hà Nội",ATM,ATM,,21.218379974365234,105.7926025390625,,
"ATM Sảnh A2, Tầng 1, Ga Quốc tế, Sân bay Nội Bài","Sảnh A2, tầng 1, Nhà ga T2, Sân bay Quốc tế Nội Bài, Xã Phú Minh, Sóc Sơn, Hà Nội",ATM,ATM,,21.219449996948242,105.79170227050781,,
"ATM Sảnh A1, Tầng 1, nhà ga quốc tế, Sân bay Nội Bài","Sảnh A1, tầng 1, nhà ga T2, Sân bay Quốc tế Nội Bài, Xã Phú Minh, Sóc Sơn, Hà Nội",ATM,ATM,,21.219079971313477,105.7947998046875,,
ATM Cảng hàng không Quốc Tế Nội Bài,"Tầng 1, Nhà Ga T2, Cảng hàng không Quốc Tế Nội Bài, Phú Cường, Huyện Sóc Sơn, TP Hà Nội",ATM,ATM,,21.218679428100586,105.793701171875,,
ATM KCN Nội Bài,"Khu vực văn phòng và dịch vụ, KCN Nội Bài, Quang Tiến, Huyện Sóc Sơn, TP Hà Nội",ATM,ATM,,21.215682983398438,105.79122924804688,,
CRM BIDV Móng Cái,"02C đường Hùng Vương, Phường Trần Phú, TP Móng Cái, Tỉnh Quảng Ninh",ATM,ATM,,21.52907943725586,107.96900177001953,,
ATM PGD Châu Đức,"Số 26-28, Đường Lê Lợi, Thị trấn Ngãi Giao, Huyện Châu Đức, Bà Rịa - Vũng Tàu",ATM,ATM,,10.64745044708252,107.239501953125,,
ATM Công ty Xăng dầu Tiền Giang,"488 Đinh Bộ Lĩnh, Phường 9, TP Mỹ Tho, Tỉnh Tiền Giang",ATM,ATM,,10.351879119873047,106.38159942626953,,
ATM XĂNG DẦU,"488 DINH BO LINH , PHUONG 9, TP Mỹ Tho, Tỉnh Tiền Giang",ATM,ATM,,10.351879119873047,106.38159942626953,,
ATM Cổng Cty Tân Mỹ,"Cổng tiểu thủ KCN Hắc Dịch Cty Tân Mỹ Trảng Cát, Xã Hắc Dịch, Phú Mỹ, Bà Rịa - Vũng Tàu",ATM,ATM,,10.64348030090332,107.09040069580078,,
CRM PGD KCN Giao Long,"Số 4/7, Khu nhà ở Giao Long, Ấp Quới Thạnh Đông, Xã Quới Sơn, Huyện Châu Thành, Bến Tre",ATM,ATM,,10.302940368652344,106.39939880371094,,
CRM PGD Phước Mỹ,"Thửa đất số 65, Tờ bản đồ số 19, khu phố Phước Hậu, thị trấn Phước Mỹ Trung, Huyện Mỏ Cày Bắc, Tỉnh Bến Tre",ATM,ATM,,10.193380355834961,106.27149963378906,,
ATM BIDV Bình Thuận,"Số 286A, Đường Trần Hưng Đạo, Phường Bình Hưng, Thành phố Phan Thiết, Bình Thuận",ATM,ATM,,10.927454948425293,108.10291290283203,,
ATM SỐ 127 PHỐ HÀNG BẠC,"Số 127 Phố Hàng Bạc, Phường Hàng Bạc, Quận Hoàn Kiếm, TP Hà Nội",ATM,ATM,,21.03390884399414,105.8515396118164,,
ATM BIDV Bên Tre,"Số 21, Đại lộ Đồng Khởi, Phường An Hội, Bến Tre, Bến Tre",ATM,ATM,,10.238670349121094,106.3760986328125,,
