Name,Address,Type,WorkingHour,Latitude,Longitude
ATM Đội điều trị 78 - Bộ tư lệnh Vùng 5 Hải Quân,"Số 206 đường Nguyễn Văn Cừ, Phường An Thới, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.02363,104.01793
CRM PGD An Thới,"Số 54 - 58 đường Nguyễn Văn Cừ, khu phố 3, An Thới, Phú Quốc,Kiên Giang ",,<p>Hoạt động 247</p>,10.40222,103.96492
ATM Tiểu đoàn 565,"Đường Nguyễn Văn Cừ, khu phố 6, An Thới, Phú Quốc, Kiên  Giang",,<p>Hoạt động 247</p>,10.02096,104.010402
CRM CN Kiên Giang,"Số 24 - 28 đường Trần Phú, Vĩnh Thanh,Rạch Giá, Kiên Giang",,<p>Hoạt động 247</p>,10.01689,105.08081
ATM Bộ chỉ huy Biên phòng Kiên Giang,"Số 264 Lâm Quang Ky, Vĩnh Lạc, Rạch Giá, Kiên Giang",,<p>Hoạt động 247</p>,9.99831,105.08793
CRM PGD Tân Hiệp,"Số 103, ấp Đông Hưng, thị trấn Tân Hiệp,Tân Hiêp, Kiên Giang",,<p>Hoạt động 247</p>,10.03110,105.26125
ATM Bộ chỉ huy Quân sự tỉnh Kiên Giang,"Số 382 Lạc Hồng, Vĩnh Lạc, Rạch Giá, Kiên Giang",,<p>Hoạt động 247</p>,9.99328,105.08568
ATM Lữ đoàn Pháo binh 75,"Đường Đồng Khởi,Tân Phong, Biên Hòa, Đồng Nai",,<p>Hoạt động 247</p>,10.97584,106.85055
CRM PGD Tam Hiệp,"Số 76/8 đường Phạm Văn Thuận, phường Tam Hiệp, Biên Hòa, Đồng Nai.",,<p>Hoạt động 247</p>,10.94811,106.94811
CRM PGD Tân Hòa,"Số 78/16, khu phố 8, phường Tân Hòa, Biên Hòa, Đồng Nai. ",,<p>Hoạt động 247</p>,10.96932,106.91105
ATM Lữ đoàn 972 - Cục vận tải Hậu cần,"Khu phố 3, phường Long Bình Tân, Biên Hòa, Đồng Nai",,<p>Hoạt động 247</p>,10.90914,10688322
ATM Trường Sĩ quan Lục Quân 2,"Ấp Long Đức 1, Tam Phước, Long Thành, Đồng Nai",,<p>Hoạt động 247</p>,10.87759,106.95772
ATM Sư đoàn 309,"Phường Long Bình Tân, Biên Hòa, Đồng Nai.",,<p>Hoạt động 247</p>,10.90027,106.85970
ATM Lữ đoàn tăng thiết giáp 22,"Phường Long Bình, Biên Hoà, Đồng Nai",,<p>Hoạt động 247</p>,10.958715,107.5994209
ATM Trung tâm T263,"Khu phố 3,phường Long Bình Tân, Biên Hòa, Đồng Na",,<p>Hoạt động 247</p>,10.90017,106.85352
CRM CN Đồng Nai,"Số K23 đường Võ Thị Sáu, phường Thống Nhất, Biên Hòa, Đồng Nai.",,<p>Hoạt động 247</p>,10.94849,106.83251
ATM Công ty Cơ khí Hóa chất 14,"Tổ 1, Khu phố 7, phường Long Bình, Biên Hoà, Đồng Nai",,<p>Hoạt động 247</p>,10.91680,106.88910
ATM Bệnh viện Âu Cơ,"Số 47/19A Điểu Xiển, khu phố 5B, Tân Biên, Biên Hòa, Đồng Nai",,<p>Hoạt động 247</p>,10.96399,106.88693
CRM CN Long Thành,"Số 301, Lê Duẩn, khu Phước Hải, thị trấn Long Thành, Long Thành, Đồng Nai",,<p>Hoạt động 247</p>,10.78251,106.95121
ATM Trường Hạ Sĩ Quan Xe Tăng 1,"Khu 5 ấp 8, An Phước, Long Thành, Đồng Nai",,<p>Hoạt động 247</p>,10.86425,106.96669
ATM Sư đoàn 302,"Ấp Suối Râm, xã Long Giao, Cẩm Mỹ, Đồng Nai ạ",,<p>Hoạt động 247</p>,10.82229,107.23187
ATM Trung đoàn 88,"Ấp Suối Rậm, xã Long Giao, Cẩm Mỹ, Đồng Nai",,<p>Hoạt động 247</p>,10.87256,107.12277
CRM CN Long Khánh ,"Số N6-N7 đường Hùng Vương, phường Xuân Bình, Long Khánh, Đồng Nai",,<p>Hoạt động 247</p>,10.92979,107.24295
CRM PGD Trảng Bom,"Số 8/3A ấp Thanh Hóa, xã Hố Nai 3,Trảng Bom, Đồng Nai ",,<p>Hoạt động 247</p>,10.96342,106.94239
CRM PGD Xuân Lộc,"Số 132 đường Hùng Vương, khu phố 5, thị trấn Gia Ray, Xuân Lộc, Đồng Nai",,<p>Hoạt động 247</p>,10.92023,107.40084
CRM CN Phú Quốc,"Số 249-251 Nguyễn Trung Trực, khu phố 5, phường Dương Đông, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.22459,103.6975
ATM Bộ Tư lệnh vùng Cảnh sát Biển 4,"An Thới, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.0742461,104.0185808
ATM Nhà khách T90,"Số 76 Trần Hưng Đạo, khu phố 7, Dương Đông, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.20735,103.96305
ATM Bưu điện thành phố Phú Quốc,"Số 10 đường 30/4, khu phố 2, phường Dương Đông, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.12578,103.57347
ATM Ấp Ông Lang,"Đường Dương Đông, Cửa Cạn, ấp Ông Lang, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.15505,103.56363
ATM Xã Gành Dầu,"Tổ 4, ấp Gành Dầu, xã Gành Dầu, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.22227,103.50437
ATM Xã Cửa Cạn,"Ấp Lê Bát, xã Cửa Cạn, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.31267,103.92840
ATM Nhà hàng Sóc Nâu,"350 Nguyễn Trung Trực ,khu phố 5, Dương Đông ,Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.23013,103.98128
ATM Lữ đoàn 950,"Âp Xớm Mới, xã Bãi Thơm, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.19510,103.57426
ATM UBND xã Bãi Thơm,"Tổ 4, ấp Đá Chồng, xã Bãi Thơm, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.41308,104.03045
ATM Hàm Ninh,"Tổ 1, ấp Rạch Hàm, xã Hàm Ninh, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.10303,104.0103
ATM Siêu thị Starmart,"Ngã 3 Suối Mây, ấp Suối Mây, xã Dương Tơ, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.17889,10397138
ATM  Ban chỉ huy Quân sự thành phố Lào Cai,"Số 398, đường Hoàng Liên, phường Kim Tân, Lào Cai.",,<p>Hoạt động 247</p>,22.47856,103.97215
ATM Ấp Đường Bào,"Tổ 2, ấp Đường Bào, xã Dương Tơ, Phú Quốc, Kiên Giang",,<p>Hoạt động 247</p>,10.149878,103.979814
ATM Sở tài chính tỉnh Lào Cai,"Tòa nhà Trụ sở Khối 10, Nam Cường, đường Trần Hưng Đạo,Lào Cai",,<p>Hoạt động 247</p>,22.45698,103.99504
CRM CN Lào Cai,"Số 119 đường Hoàng Liên, phường Cốc Lếu,Lào Cai",,<p>Hoạt động 247</p>,22.49657,103.96864
ATM PGD Phố Mới,"Số 74 đường Phan Đình Phùng, tổ 16, phường Lào Cai, Lào Cai",,<p>Hoạt động 247</p>,22.49244,103.97652
CRM PGD Sapa,"Số 196 đường Thạch Sơn, tổ 2, phường SaPa, thị xã SaPa, Lào Cai",,<p>Hoạt động 247</p>,22.33803,103.85043
CRM CN Hưng Yên,"Tòa nhà Viettel Hưng Yên, số 537 đường Nguyễn Văn Linh, phường Hiến Nam, Hưng Yên",,<p>Hoạt động 247</p>,20.65587,106.05857
ATM Công ty may Trường Phúc,"Thôn Phú Cốc, xã Quang Vinh, huyện Ân Thi, Hưng Yên",,<p>Hoạt động 247</p>,20.83723,106.08463
ATM Ban chỉ huy Quân sự tỉnh Hưng Yên,"Số 03 Bạch Đằng, phường Minh Khai, Hưng Yên",,<p>Hoạt động 247</p>,20.64650,106.05185
CRM PGD Châu Giang,"Thửa đất số 123, tờ bản đồ số 06, thị trấn Khoái Châu, huyện Khoái Châu, Hưng Yên",,<p>Hoạt động 247</p>,20.84038,105.98529
ATM Khu công nghiệp Dệt may Phố Nối B,"Xã Dị Sử, huyện Mỹ Hào, Hưng Yên",,<p>Hoạt động 247</p>,20.92669,106.06519
CRM PGD Phố Nối,"Thửa đất số 107, tờ bản đồ số 27, đường Nguyễn Văn Linh, phường Bần Yên Nhân, thị xã Mỹ Hào, Hưng Yên",,<p>Hoạt động 247</p>,20.93440,106.05525
CRM PGD Văn Lâm,"Thửa đất số 291, tờ bản đồ 26, phố Như Quỳnh, thị trấn Như Quỳnh, huyện Văn Lâm, Hưng Yên ",,<p>Hoạt động 247</p>,20.98372,105.97973
ATM Học viện Lục Quân,"Số 2B đường Lữ Gia, phường 9, Đà Lạt, Lâm Đồng",,<p>Hoạt động 247</p>,11.95578,108.46563
CRM CN Lâm Đồng,"Số 26 Phan Đình Phùng, phường 1, Đà Lạt, Lâm Đồng",,<p>Hoạt động 247</p>,11.94282,08.43367
CRM PGD Đức Trọng,"Số 691, quốc lộ 20, khu phố 1, thị trấn Liên Nghĩa, huyện Đức Trọng, Lâm Đồng",,<p>Hoạt động 247</p>,11.73016,108.37219
ATM/CRM CN Bảo Lộc,"Số 33 - 35 Lê Thị Pha, phường 1, Bảo Lộc, Lâm Đồng",,<p>Hoạt động 247</p>,11.54572,107.81026
ATM PGD Mỹ Tho,"Tòa nhà Viettel Tiền Giang, số 66 khu phố 5, đường Đinh Bộ Lĩnh, phường 9, Mỹ Tho, Tiền Giang",,<p>Hoạt động 247</p>,10.35165,106.38595
ATM Bệnh viện Quân y 120,"Số 518 Nguyễn Thị Thập, phường 6, Mỹ Tho,Tiền Giang ",,<p>Hoạt động 274</p>,10.35577,106.34002
ATM Ban chỉ huy Quân sự tỉnh Tiền Giang,"Số 01 Hùng Vương, phường 1, Mỹ Tho, Tiền Giang",,<p>Hoạt động 247</p>,10.35559,106.36307
ATM Khu công nghiệp Long Giang,"Xã Tân Lập 1, huyện Tân Phước, Tiền Giang ",,<p>Hoạt động 247</p>,10.47609,106.30493
CRM CN Tiền Giang,"Số 116 đường Nam Kỳ Khởi Nghĩa, phường 1, Mỹ Tho, Tiền Giang",,<p>Hoạt động 247</p>,10.36174,106.36207
ATM Công ty Hồng Ân,"Ấp Cầu Dừa, xã Mỹ Phước Tây, thị xã Cai Lậy, Tiền Giang",,<p>Hoạt động 247</p>,10.45516,106.11180
ATM Trại rắn Đồng Tâm,"Xã Bình Đức, huyện Châu Thành, Tiền Giang",,<p>Hoạt động 247</p>,10.35281,106.29697
ATM PGD Cai Lậy,"Tòa nhà công ty Cổ phần Dược phẩm CALAPHARCO, Quốc lộ 1, phường 4, thị xã Cai Lậy, Tiền Giang",,<p>Hoạt động 247</p>,10.40496,106.12851
CRM PGD Lâm Hà,"Số 750 Hùng Vương, thị trấn Đinh Văn, huyện Lâm Hà, Lâm Đồng",,<p>Hoạt động 247</p>,11.78863,108.24363
ATM Bộ chỉ huy Quân sự tỉnh Cà Mau,"Số 500 đường Trần Văn Thời, khóm 4, phường 6, Cà Mau",,<p>Hoạt động 247</p>,9.51971,105.18680
ATM Bộ chi huy Bộ đội Biên phòng Cà Mau,"Số 379 Ngô Quyền, khóm 1, phường Tân Xuyên, Cà Mau.",,<p>Hoạt động 247</p>,9.20492,105.12837
ATM/CRM CN Cà Mau,"Số 44-46 đường Hùng Vương, phường 5, Cà Mau",,<p>Hoạt động 247</p>,9.17955,105.15346
ATM/CRM CN Thái Bình,"Tòa nhà  Viettel Thái Bình, số 431 phố Trần Hưng Đạo, phường Trần Hưng Đạo, Thái Bình",,<p>Hoạt động 247</p>,20.44286,106.33213
ATM Bộ chỉ huy Quân sự tỉnh Thái Bình,"Số 2 đường Lý Bôn, Tiền Phong, Thái Bình",,<p>Hoạt động 247</p>,20.46600,106.32535
ATM Công ty Sao Vàng Thái Bình,"Khu công nghiệp Quỳnh Côi, xã Quỳnh Mỹ, huyện Quỳnh Phụ, Thái Bình",,<p>Hoạt động 247</p>,20.64604,106.32519
CRM PGD Hưng Hà,"Đường 39A, khu Nhân Cầu 1, thị trấn Hưng Hà, huyện Hưng Hà, Thái Bình",,<p>Hoạt động 247</p>,20.58860,106.22749
CRM PGD Thái Thụy,"Tổ dân phố số 6, thị trấn Diêm Điền, huyện Thái Thụy, Thái Bình",,<p>Hoạt động 247</p>,20.56458,106.56556
CRM CN Hà Tĩnh,"Số 80 Phan Đình Phùng, phường Nam Hà, Hà Tĩnh",,<p>Hoạt động 247</p>,18.3399887,105.9041100
ATM Bộ chỉ huy Bộ đội Biên phòng tỉnh Hà Tĩnh,"Số 275 đường Vũ Quang,phường Thạch Linh, Hà Tĩnh",,<p>Hoạt động 247</p>,18.3389010,105.8761367
ATM PGD Trần Phú,"Số 207, đường Trần Phú, phường Trần Phú, thành phố Hà Tĩnh",,<p>Hoạt động 247</p>,18.3450937,105.8891449
ATM Bộ chỉ huy Quân sự tỉnh Bắc Giang,"Xã Tân Mỹ, Bắc Giang",,<p>Hoạt động 247</p>,21.26868,106.16342
ATM Công ty TTB ,"Xã Bích Sơn, huyện Việt Yên, Bắc Giang",,<p>Hoạt động 247</p>,21.36381,106.10159
ATM Công ty Tín Phát,"Khu công nghiệp Đại Lâm, xã Đại Lâm, huyện Lạng Giang, Bắc Giang",,<p>Hoạt động 247</p>,21.31393,106.28637
ATM Lữ đoàn Tăng thiết giáp 203,"Xã Đông Hưng, huyện Lục Nam, Bắc Giang",,<p>Hoạt động 247</p>,21.3849552,106.8581093
CRM CN Bắc Giang,"Tòa nhà Viettel Bắc Giang lô A4, làn 2, đường Nguyễn Thị Minh Khai, phường Hoàng Văn Thụ, Bắc Giang",,<p>Hoạt động 247</p>,21.28210,106.20868
ATM Công ty Gu Vina,"Khu công nghiệp Việt Tiến, huyện Việt Yên, Bắc Giang",,<p>Hoạt động 247</p>,21.30729,106.05095
ATM Sư đoàn 365,"Xã Tân Hưng, huyện Lạng Giang, Bắc Giang",,<p>Hoạt động 247</p>,21.37729,106.29055
CRM  PGD Lục Nam,"Số 375 phố Bình Minh, thị trấn Đồi Ngô, huyện Lục Nam, Bắc Giang",,<p>Hoạt động 247</p>,21.33101,106.38619
CRM CN Bình Thuận,"Tòa nhà Viettel Bình Thuận, khu dân cư Hùng Vương, đường Tôn Đức Thắng, phường Phú Thủy, Phan Thiết, Bình Thuận",,<p>Hoạt động 247</p>,10.93958,108.11199
ATM Bộ chỉ huy Quân sự tỉnh Bình Thuận,"Số 02 Thủ Khoa Huân, phường Bình Hưng, Phan Thiết, Bình Thuận.",,<p>Hoạt động 247</p>,10.93138,1085.10116
CRM PGD Bắc Bình,"Số 433 đường Nguyễn Tất Thành, khu phố Xuân Hội, thị trấn Chợ Lầu, huyện Bắc Bình,Bình Thuận",,<p>Hoạt động 247</p>,11.22180,108.49995
ATM Bộ chỉ huy Quân sự tỉnh Hà Nam,"Số 57 Lý Thường Kiệt, Lê Hồng Phong, Phủ Lý, Hà Nam",,<p>Hoạt động 247</p>,20.54035,105.90853
ATM Khu công nghiệp Đồng Văn I,"Đường quốc lộ 1A, Thị trấn Đồng Văn, huyện Duy Tiên,Hà Nam.",,<p>Hoạt động 247</p>,20.66146,105.92674
CRM CN Hà Nam,"Tòa nhà Viettel Hà Nam, quốc lộ 1A đường Lê Hoàn, phường Hai Bà Trưng, Phú Lý, Hà Nam",,<p>Hoạt động 247</p>,20.54071,105.91238
ATM Công ty Xây dựng Minh Anh,"Khu công nghiệp Kiện Khê I, thị trấn Kiện Khê, huyện Thanh Liêm, Hà Nam",,<p>Hoạt động 247</p>,20.49789,105.90160
ATM Khu công nghiệp Đồng Văn IV,"Xã Đại Cương, huyện Kim Bảng, Hà Nam.",,<p>Hoạt động 247</p>,20.64059,105.88926
CRM PGD Duy Tiên,"Thửa đất số 02 tờ bản đồ PL số 07, khu tập thể xí nghiệp Giống cây trồng Trung Ương, phường Đồng Văn, thị xã Duy Tiên, Hà Nam",,<p>Hoạt động 247</p>,20.64664,105.92483
ATM Thị trấn Cát Thành,"Thị trần Cát Thành, Trực Ninh, Nam Định",,<p>Hoạt động 247</p>,20.25795,106.26909
ATM Công ty X20 Nam Định,"Lô 1 khu công nghiệp Hòa Xá, phường Mỹ Xá, Nam Định",,<p>Hoạt động 247</p>,20.42316,10613858
ATM Công ty CP Lâm sản Nam Định,"Xã Thành Lợi, huyện Vụ Bản, Nam Định",,<p>Hoạt động 247</p>,20.43267,106.14795
CRM CN Nam Định,"Tòa nhà đa năng số 625 đường Trần Hưng Đạo, phường Lộc Vượng, Nam Định,",,<p>Hoạt động 247</p>,20.43428,106.16594
ATM Công ty Nam Hà,"Lô 4 Cụm công nghiệp Nghĩa Sơn, xã Nghĩa Sơn, huyện Nghĩa Hưng, Nam Định",,<p>Hoạt động 247</p>,20.19603,106.17978
CRM PGD Hải Hậu,"Xóm 17 xã Hải Hưng, huyện Hải Hậu, Nam Định",,<p>Hoạt động 247</p>,20.20716,106.30087
CRM PGD Ý Yên,"Cụm CN Làng Nghề TMDV Phía nam TT Lâm, huyện Ý Yên, Nam Định.",,<p>Hoạt động 247</p>,20.31871,106.02374
CRM PGD Thành Nam,"Số 69 phố Lê Hồng Phong, phường Nguyễn Du, Nam Định",,<p>Hoạt động 247</p>,20.42774,106.17853
ATM Lữ đoàn 139,"Xã Long Sơn, huyện Lương Sơn, Hòa Bình",,<p>Hoạt động 247</p>,20.68077,105.63027
ATM Bộ chỉ huy Quân sự tỉnh Hòa Bình,"Đường Lý Thường Kiệt, phường Chăm Mát, Hòa Bình",,<p>Hoạt động 247</p>,20.81302,105.34659
ATM Kho K850 ,"Xã Quy Hậu, huyện Tân Lạc, Hòa Bình",,<p>Hoạt động 247</p>,20.61754,105.25899
CRM CN Hòa Bình,"Tòa nhà Viettel, tổ 8, phường Quỳnh Lâm, Hòa Bình ",,<p>Hoạt động 247</p>,20.81874,105.34631
ATM Bệnh viện Hòa Bình,"Tổ 10, phường Đồng Tiến, Hòa Bình.",,<p>Hoạt động 247</p>,20.85098,105.35083
CRM CN Sơn La,"Tòa nhà Viettel, số 1 Chu Văn Thịnh, phường Tô hiệu, Sơn La",,<p>Hoạt động 247</p>,21.32810,103.91386
CRM PGD Mộc Châu,"Số 4 đường Lê Thanh Nghị, thị trấn Nông Trường Mộc Châu, huyện Mộc Châu, Sơn La.",,<p>Hoạt động 247</p>,20.83751,104.68103
ATM Trung tâm Hành chính huyện Vân Hồ,"Xã Vân Hồ, huyện Vân Hồ, Sơn La",,<p>Hoạt động 247</p>,20.81023,104.78250
ATM Đoàn an dưỡng 20,"Số 9 Hoàng Diệu, Vĩnh Nguyên, Nha Trang, Khánh Hòa",,<p>Hoạt động 247</p>,12.22119,109.20243
ATM Bệnh viên Quân y 87,"Số 8 Tuệ Tĩnh, Lộc Thọ, Nha Trang, Khánh Hòa",,<p>Hoạt động 247</p>,12.23156,109.19489
ATM/CRM CN Khánh Hòa,"Số 09 đường Lê Thánh Tôn, phường Lộc Thọ, Nha Trang, Khánh Hòa.",,<p>Hoạt động 247</p>,12.24598,109.19109
ATM Đại học Khánh Hòa,"Số 01 Nguyễn Chánh, phường Lộc Thọ, Nha Trang, Khánh Hòa.",,<p>Hoạt động 247</p>,12.65391,109.22053
ATM Nhà hàng Bia tươi Louisiane," Lô 29 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa",,<p>Hoạt động 247</p>,12.23171,10919880
ATM Khách sạn Mường Thanh Viễn Triều,"Đường Phạm Văn Đồng, phường Vĩnh Phước, Nha Trang, Khánh Hòa",,<p>Hoạt động 247</p>,12.27515,109.20127
CRM PGD Nha Trang,"Lô số 199, khu dân cư Nam và Bắc đường Phong Châu, phường Phước Hải, Nha Trang, Khánh Hòa",,<p>Hoạt động 247</p>,12.23600,109.17583
CRM PGD Hoàng Diệu,"Số 27/21 đường 7B, phường Phước Long, Nha Trang, Khánh Hòa",,<p>Hoạt động 247</p>,12.21838,109.19613
ATM Bệnh viện Nhiệt Đới,"Đường 23/10, thôn Phú Ân Nam 1, xã Diên An, huyện Diên Khánh, Khánh Hòa.",,<p>Hoạt động 247</p>,12.25858,109.10893
ATM Học viện Hải Quân,"Số 30 Trần Phú, Vĩnh Nguyên, Nha Trang, Khánh Hòa",,<p>Hoạt động 247</p>,12.21734,109.20672
CRM PGD Vĩnh Hải,"Số 554 đường 2 tháng 4, phường Vĩnh Phước, Nha Trang, Khánh Hòa",,<p>Hoạt động 247</p>,12.27629,109.197.30
ATM Trung đoàn 274,"Đường Nguyễn Công Trứ, phường Cam Nghĩa, Cam Ranh, Khánh Hòa",,<p>Hoạt động 247</p>,11.59175,109.10009
ATM Lữ đoàn 101,"Xã Cam Thành Bắc, huyện Cam Lâm, Khánh Hòa",,<p>Hoạt động 247</p>,12.02416,109.18841
ATM Sư đoàn 377,"Phường Cam Phúc Bắc, Cam Ranh, Khánh Hòa",,<p>Hoạt động 247</p>,11.96118,109.18227
CRM CN Cam Ranh,"Số 151 đường Nguyễn Chí Thanh, phường Cam Nghĩa, Cam Ranh, Khánh Hòa",,<p>Hoạt động 247</p>,11.98186,109.19336
ATM Đài Truyền hình - Truyền Thanh Cam Lâm,"Đường Đinh Tiên Hoàng, Cam Hải Tây, Cam Lâm, Khánh Hòa",,<p>Hoạt động 247</p>,12.07347,109.15739
CRM PGD Hùng Vương,"Số 2136-2138 đại lộ Hùng Vương, phường Cam Lộc, Cam Ranh, Khánh Hòa",,<p>Hoạt động 247</p>,11.91715,109.14479
CRM Bệnh viên đa khoa tỉnh Ninh Thuận,"Đường Nguyễn văn Cừ, phường Văn Hải, Phan Rang – Tháp Chàm, Ninh Thuận",,<p>Hoạt động 247</p>,11.58071,109.00442
ATM Siêu thị Co.opmart Cam Ranh,"Số 2 Hùng Vương, Cam Lộc, Cam Ranh, Khánh Hòa",,<p>Hoạt động 247</p>,11.91860,109.14545
ATM Bộ chỉ huy Quân sự tỉnh Nghệ An,"Số 49 đường Lê Hồng Phong, phường Hưng Bình, Vinh, Nghệ An",,<p>Hoạt động 247</p>,18.67744,105.68305
ATM Trường Quân sự Quân khu 4,"Xã Nam Anh, huyện Nam Đàn, Nghệ An,",,<p>Hoạt động 247</p>,18.74560,105.53645
ATM Lữ đoàn xe tăng 125,"xã Quỳnh Châu, huyện Quỳnh Lưu, Nghệ An",,<p>Hoạt động 247</p>,19.21188,105.53441
ATM Kho K866,"Xóm 20, xã Nghĩa Thuận, thị xã Thái Hòa, Nghệ An",,<p>Hoạt động 247</p>,19.25097,105.52136
ATM Khu Công nghiệp Bắc Vinh ,"Đường Đặng Mai, Vinh, Nghệ An",,<p>Hoạt động 247</p>,18.70869,105.65382
CRM CN Nghệ AN,"Số 2 đường Nguyễn Thị Minh Khai, phường Hưng Bình, Vinh, Nghệ An",,<p>Hoạt động 247</p>,18.75720,105.68501
ATM PGD Diễn Châu,"Khối 4, Thị Trấn Diễn Châu, huyện Diễn Châu, Nghệ An ",,<p>Hoạt động 247</p>,19.07167,105.61430
ATM Bệnh viện Quân y 4,"Đường Lê Viết Thuật, Xã Hưng Lộc, Vinh, Nghệ An",,<p>Hoạt động 247</p>,18.69584,105.70507
CRM PGD Hà Huy Tập ," Tòa nhà Viettel, đường Lê Nin, phường Hà Huy Tập, Vinh, Nghệ An",,<p>Hoạt động 247</p>,18.80265,105.66374
CRM PGD Trung Đô,"Số 191 đường Lê Duẩn, khối 7, phường Trung Đô, Vinh, Nghệ An.",,<p>Hoạt động 247</p>,18.65986,105.69450
ATM Khu công nghiệp Phú Nghĩa,"Đầu đường Thanh Niên, khu công Nghiệp Phú Nghĩa,  xã Phú Nghĩa, huyện Chương Mỹ, Hà Nội",,<p>Hoạt động 247</p>,20.93465,105.65746
ATM Tòa nhà Sparks,"khu đô thị Dương Nội, quận Hà Đông; Hà Nội",,<p>Hoạt động 247</p>,20.96281,105.74647
ATM Kho 708 - Cục Quân y,"Xã Liên Ninh, huyện Thanh Trì, Hà Nội",,<p>Hoạt động 247</p>,20.90584,105.85108
ATM Nhà máy in Bộ Quốc Phòng,"Đường Lưu Phái, Ngũ Hiệp, huyệnThanh Trì, Hà Nội",,<p>Hoạt động 247</p>,20.93032,105.85283
CRM PGD Lê Lợi,"Tòa nhà số 6 Trưng Vương, phường Lê Lợi, thị xã Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.14018,105.50688
CRM PGD Ba Vì,"Thửa đất số 253, tờ bản đồ số 04, thôn Vĩnh Phệ, xã Chu Minh, huyện Ba Vì, Hà Nội.",,<p>Hoạt động 247</p>,21.21236,105.42846
ATM Trường trung cấp 24 Biên phòng,"Khu B, xã Cẩm Linh, huyện Ba Vì, Hà Nội",,<p>Hoạt động 247</p>,21.16817,105.37779
ATM Trường trung cấp kỹ thuật Công Binh,"Xã Phú Sơn, Huyện Ba Vì, Hà Nội",,<p>Hoạt động 247</p>,21.25166,105.34771
ATM Kho 332 - Cục Kỹ thuật Quân chủng Phòng không Không quân,"Thôn Ngọc Nhị, Xã Cẩm Lĩnh, huyện Ba Vì, Hà Nộ",,<p>Hoạt động 247</p>,21.19476,105.34744
ATM/CRM Bệnh viện Quân y 105,"Số 2 Chùa Thông,phường Sơn Lộc, Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.11706,105.49624
ATM Đại học Công nghiệp Việt-Hung,"Số 16 Hữu Nghị, Xuân Khanh, Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.11154,105.44506
ATM Công ty Z175,"Số 75 Xuân Sơn, thị xã Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.14260,105.45271
ATM Công ty Thông Tin M3,"Mỹ Chung, phường Xuân Khanh, thị xã Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.12174,105.44264
ATM Trường cao đẳng Quân y 1,"Phường Sơn Lộc, thị xã Sơn Tây, Hà Nội.",,<p>Hoạt động 247</p>,21.12099,105.50099
ATM Nhà máy Z151,"Phường Xuân Khanh, thị Xã Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.11263,105.46574
ATM Trường cao đẳng Kỹ thuật Thông tin,"Thôn Ké Mới , xã Tản Lĩnh ,huyện Ba Vì, Hà Nội",,<p>Hoạt động 247</p>,21.10012,105.10560
ATM Công ty TNHH MTV 43,"Thôn Liên Minh, xã Thụy An, huyện Ba Vì, Hà Nội",,<p>Hoạt động 247</p>,21.15697,105.40820
ATM Nhà máy X61,"Sơn Đông, thị Xã Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.08826,105.49909
ATM Trung tâm huấn luyện 334,"Xã Bình Yên, huyện Thạch Thất, Hà Nội",,<p>Hoạt động 247</p>,21.03023,105.51939
CRM CN Sơn Tây,"Số 279 - 281 Chùa Thông, phường Sơn Lộc, thị xã Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.12475,105.50118
ATM Trường sỹ quan Lục quân 1,"Xã Cổ Đông, Thị Xã Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.05549,105.51255
ATM Trường Sĩ quan Pháo binh,"Xã Thanh Mỹ, thị xã Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.11423,105.48483
ATM Học viện Phòng không - Không quân,"Xã Trung Sơn Trầm, thị xã Sơn Tây, Hà Nội",,<p>Hoạt động 247</p>,21.10082,105.48480
ATM Lữ đoàn 28,"Xuân Phương, Nam Từ Liêm, Hà Nội",,<p>Hoạt động 247</p>,21.05037,105.73661
ATM Lữ đoàn 21," Km 11 Quốc Lộ 32, Phú Diễn, Bắc Từ Liêm, Hà Nội",,<p>Hoạt động 247</p>,21.04532,105.75481
